"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2152	8202400	26.2
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2353	8162970	28.8
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2491	8064097	30.9
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2526	7900598	32.0
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	2518	7697830	32.7
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2465	7403447	33.3
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	347	8627908	4.0
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	370	8693407	4.3
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	349	8423778	4.1
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	395	8286713	4.8
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	440	8429052	5.2
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	426	8424555	5.1
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	501	8365254	6.0
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	478	8393093	5.7
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	531	8354550	6.4
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	552	8241457	6.7
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	616	8063408	7.6
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	597	7847313	7.6
	"Thyroid"	"32010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	588	7557263	7.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1439	8367890	17.2
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	1679	8647523	19.4
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	1716	8669155	19.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1891	8765865	21.6
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	2034	9118975	22.3
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	2261	9281441	24.4
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	2411	9151033	26.3
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2395	8928994	26.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2576	8692790	29.6
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2755	8455799	32.6
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2900	8256044	35.1
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	2845	8186287	34.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2906	8142049	35.7
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	401	8397751	4.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	430	8689729	4.9
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	449	8714948	5.2
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	489	8813213	5.5
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	505	9157376	5.5
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	538	9322774	5.8
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	606	9190491	6.6
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	649	8988413	7.2
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	654	8760186	7.5
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	704	8546125	8.2
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	724	8362892	8.7
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	751	8309445	9.0
	"Thyroid"	"32010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	774	8259215	9.4
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1219	7531830	16.2
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	1447	7899031	18.3
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	1593	7993396	19.9
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1850	8270098	22.4
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	2092	8793006	23.8
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	2295	9084319	25.3
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	2527	9187069	27.5
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2868	9289991	30.9
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2914	9291229	31.4
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	3156	9264051	34.1
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	3282	9240561	35.5
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	3249	9110009	35.7
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	3145	8789205	35.8
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	421	7451625	5.6
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	437	7828428	5.6
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	509	7928042	6.4
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	550	8199679	6.7
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	586	8725986	6.7
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	661	9021569	7.3
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	723	9133814	7.9
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	739	9238647	8.0
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	811	9248464	8.8
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	878	9216719	9.5
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	990	9196447	10.8
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	970	9069277	10.7
	"Thyroid"	"32010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	946	8766225	10.8
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1066	6615063	16.1
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	1305	7083016	18.4
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	1442	7358964	19.6
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1565	7405650	21.1
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	1810	7867072	23.0
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1969	8208935	24.0
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	2324	8398979	27.7
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2502	8577514	29.2
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2847	8783981	32.4
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	3078	8952652	34.4
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	3248	9068059	35.8
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	3496	9173486	38.1
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	3543	9173488	38.6
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	424	6453297	6.6
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	518	6922966	7.5
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	536	7194113	7.5
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	564	7245524	7.8
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	626	7690583	8.1
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	677	8020640	8.4
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	808	8212985	9.8
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	832	8391808	9.9
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	894	8591685	10.4
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	986	8769266	11.2
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1121	8890389	12.6
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1064	9004016	11.8
	"Thyroid"	"32010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1156	9004383	12.8
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	781	5220125	15.0
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	936	5538348	16.9
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	978	5643802	17.3
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1184	6168619	19.2
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	1415	6714697	21.1
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1704	7172163	23.8
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	1922	7514387	25.6
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2155	7873207	27.4
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2396	7843504	30.5
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2589	7970448	32.5
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2810	8146903	34.5
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	2947	8342211	35.3
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2933	8439870	34.8
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	368	4956823	7.4
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	430	5269829	8.2
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	459	5381669	8.5
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	528	5905643	8.9
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	596	6444155	9.2
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	694	6894326	10.1
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	842	7229137	11.6
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	937	7569925	12.4
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	959	7539099	12.7
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1027	7650534	13.4
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1040	7813502	13.3
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1132	8006650	14.1
	"Thyroid"	"32010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1178	8101629	14.5
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	654	4337978	15.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	700	4503473	15.5
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	782	4584041	17.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	826	4785271	17.3
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	1076	5292181	20.3
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1231	5630701	21.9
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	1348	5809266	23.2
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	1559	5964601	26.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	1793	6461378	27.7
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2058	6717304	30.6
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2240	7022922	31.9
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	2311	7358943	31.4
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2600	7628498	34.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	363	3988128	9.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	329	4150453	7.9
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	377	4231185	8.9
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	492	4428383	11.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	563	4912074	11.5
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	632	5233537	12.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	697	5414977	12.9
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	743	5575210	13.3
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	850	6063973	14.0
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1029	6321415	16.3
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1129	6620095	17.1
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1123	6943071	16.2
	"Thyroid"	"32010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1122	7183960	15.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	519	4030055	12.9
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	641	4104281	15.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	710	4073462	17.4
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	760	4110048	18.5
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	862	4368759	19.7
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1039	4565910	22.8
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	1186	4635936	25.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	1330	4750192	28.0
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	1494	4930666	30.3
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	1697	5211458	32.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	1894	5426766	34.9
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	1834	5603437	32.7
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2059	5689718	36.2
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	300	3511645	8.5
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	366	3592923	10.2
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	363	3581339	10.1
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	456	3628228	12.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	476	3877865	12.3
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	514	4070354	12.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	662	4149303	16.0
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	650	4262721	15.2
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	771	4437014	17.4
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	876	4703997	18.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	962	4907092	19.6
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	953	5085015	18.7
	"Thyroid"	"32010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	970	5178255	18.7
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	464	4010018	11.6
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	576	4057378	14.2
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	593	3989844	14.9
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	627	3958794	15.8
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	691	4063739	17.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	827	4085761	20.2
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	897	4059036	22.1
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	1013	4053937	25.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	1139	4067511	28.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	1237	4134929	29.9
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	1320	4227094	31.2
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	1334	4297333	31.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	1298	4374439	29.7
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	302	3187352	9.5
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	313	3267028	9.6
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	324	3245301	10.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	368	3244344	11.3
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	369	3353558	11.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	420	3390824	12.4
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	468	3393881	13.8
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	513	3410961	15.0
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	616	3442551	17.9
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	631	3521253	17.9
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	655	3620356	18.1
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	722	3697788	19.5
	"Thyroid"	"32010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	691	3769569	18.3
	"Thyroid"	"32010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	413	3552768	11.6
	"Thyroid"	"32010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	498	3667360	13.6
